Date,MKT_RF,SMB,HML,RMW,CMA,RF,MOM
2022-04-25,0.00700,0.00120,-0.01860,0.00110,-0.01110,0.00000,-0.01240
2022-04-26,-0.02990,-0.00360,0.01800,0.00240,0.01250,0.00000,0.01280
2022-04-27,0.00130,-0.00560,0.00340,0.00140,0.00800,0.00000,0.01220
2022-04-28,0.02450,-0.00520,-0.00420,0.00480,0.00050,0.00000,-0.00360
2022-04-29,-0.03540,0.00880,0.00610,-0.00240,0.00680,0.00000,0.00230
2022-05-02,0.00800,0.00380,-0.01160,-0.00630,-0.01350,0.00001,-0.01780
2022-05-03,0.00410,0.00160,0.01650,0.00010,0.01190,0.00001,0.00810
2022-05-04,0.03010,-0.00470,0.00240,0.00020,0.00070,0.00001,-0.00290
2022-05-05,-0.03800,-0.00230,0.02370,0.00590,0.01220,0.00001,0.01210
2022-05-06,-0.00850,-0.01010,0.01840,0.00980,0.01390,0.00001,0.01400
2022-05-09,-0.03520,-0.00050,0.01330,0.04260,-0.00200,0.00001,0.00120
2022-05-10,0.00220,-0.00490,-0.01220,-0.00680,0.00280,0.00001,0.01120
2022-05-11,-0.01930,-0.00610,0.02610,0.00620,0.01020,0.00001,0.02010
2022-05-12,0.00150,0.01200,-0.01230,-0.00340,-0.01120,0.00001,-0.02510
2022-05-13,0.02740,0.00370,-0.02180,-0.02140,-0.00750,0.00001,-0.01500
2022-05-16,-0.00590,0.00090,0.01310,0.00190,0.01310,0.00001,0.01570
2022-05-17,0.02130,0.00940,-0.00050,-0.00680,-0.00310,0.00001,-0.01480
2022-05-18,-0.04060,0.00460,0.01540,-0.00590,0.00400,0.00001,0.00090
2022-05-19,-0.00340,0.00400,-0.00810,-0.01210,-0.00910,0.00001,-0.01380
2022-05-20,-0.00050,-0.00130,-0.00190,-0.00100,0.00190,0.00001,-0.00080
2022-05-23,0.01750,-0.00920,0.01310,-0.00050,0.00970,0.00001,0.00950
2022-05-24,-0.01210,-0.00460,0.01830,0.01390,0.01260,0.00001,0.02330
2022-05-25,0.01210,0.00740,0.00200,-0.00510,-0.00030,0.00001,-0.00840
2022-05-26,0.02180,0.00020,-0.00610,-0.00140,-0.00350,0.00001,-0.00950
2022-05-27,0.02580,0.00030,-0.01280,-0.00650,-0.00280,0.00001,-0.00720
2022-05-31,-0.00710,-0.00390,0.00460,0.00800,-0.00210,0.00001,-0.00500
2022-06-01,-0.00740,0.00230,0.00800,-0.00200,0.01030,0.00003,0.01290
2022-06-02,0.02090,0.00400,-0.02080,-0.00420,-0.01530,0.00003,-0.02030
2022-06-03,-0.01630,0.01030,0.00550,-0.00810,0.00460,0.00003,0.00900
2022-06-06,0.00330,0.00040,0.00660,0.00470,0.00170,0.00003,-0.00040
2022-06-07,0.01000,0.00200,-0.00150,-0.01570,0.00650,0.00003,0.00340
2022-06-08,-0.01020,-0.00270,-0.00530,-0.00700,-0.00250,0.00003,-0.00920
2022-06-09,-0.02430,0.00460,0.00260,0.00850,0.00210,0.00003,0.01170
2022-06-10,-0.03000,0.00270,0.00660,0.00290,0.00550,0.00003,0.02390
2022-06-13,-0.04120,-0.00460,0.00600,0.01690,-0.00310,0.00003,0.02130
2022-06-14,-0.00260,0.00110,0.00110,0.00110,0.00050,0.00003,0.00350
2022-06-15,0.01550,-0.00030,-0.01670,-0.00190,-0.01150,0.00003,-0.02330
2022-06-16,-0.03520,-0.01100,0.00000,0.00590,-0.00620,0.00003,0.00950
2022-06-17,0.00450,0.00730,-0.02680,0.00370,-0.02030,0.00003,-0.03400
2022-06-21,0.02380,-0.00830,0.00240,-0.00930,0.00000,0.00003,0.01350
2022-06-22,-0.00190,0.00050,-0.01820,0.00620,-0.01590,0.00003,-0.01630
2022-06-23,0.01120,0.00310,-0.03890,0.00500,-0.01940,0.00003,-0.03790
2022-06-24,0.03130,-0.00420,-0.00020,0.00110,-0.00370,0.00003,-0.00990
2022-06-27,-0.00270,0.00770,0.01250,-0.00330,0.01270,0.00003,0.02440
2022-06-28,-0.02090,0.00040,0.02400,-0.00690,0.01330,0.00003,0.02920
2022-06-29,-0.00190,-0.00580,-0.01340,0.01080,-0.00870,0.00003,-0.00100
2022-06-30,-0.00960,0.00510,-0.00140,0.00900,-0.00150,0.00003,0.00990
2022-07-01,0.01150,-0.00040,0.00120,-0.00800,-0.00090,0.00004,-0.01160
2022-07-05,0.00480,0.01120,-0.03340,-0.01850,-0.02260,0.00004,-0.04790
2022-07-06,0.00170,-0.00870,-0.00760,0.00040,-0.00350,0.00004,0.00210
2022-07-07,0.01760,0.00870,-0.00950,-0.00800,-0.01400,0.00004,-0.01040
2022-07-08,-0.00070,0.00080,-0.00080,-0.00260,-0.00220,0.00004,0.00430
2022-07-11,-0.01380,-0.00990,0.01610,0.01700,0.01400,0.00004,0.02770
2022-07-12,-0.00890,0.00880,0.00520,0.00160,0.00920,0.00004,-0.00640
2022-07-13,-0.00390,0.00420,-0.00410,0.00030,-0.00330,0.00004,-0.00040
2022-07-14,-0.00410,-0.00450,-0.01010,0.00760,-0.00010,0.00004,0.00550
2022-07-15,0.01960,0.00030,0.00500,-0.00180,-0.00310,0.00004,-0.00670
2022-07-18,-0.00710,0.00350,0.01010,0.00200,-0.00180,0.00004,0.00220
2022-07-19,0.02810,0.00830,-0.00540,-0.00220,-0.00660,0.00004,-0.01550
2022-07-20,0.00890,0.01080,-0.01330,-0.01470,-0.01590,0.00004,-0.02840
2022-07-21,0.00970,-0.00380,-0.01610,-0.00260,-0.01000,0.00004,-0.01000
2022-07-22,-0.01180,-0.00850,0.01390,0.01770,0.01520,0.00004,0.02350
2022-07-25,0.00120,0.00100,0.01650,0.00640,0.00540,0.00004,0.02100
2022-07-26,-0.01320,0.00370,0.01070,0.00650,0.01230,0.00004,0.02440
2022-07-27,0.02720,0.00150,-0.01270,-0.00190,-0.01500,0.00004,-0.01830
2022-07-28,0.01200,-0.00030,-0.00920,0.00140,-0.00960,0.00004,-0.00140
2022-07-29,0.01450,-0.00910,0.00450,0.00490,-0.01230,0.00004,-0.00680
2022-08-01,-0.00200,0.00170,-0.00240,0.00220,0.00360,0.00008,-0.00490
2022-08-02,-0.00500,0.00560,-0.01410,-0.02230,-0.00520,0.00008,-0.01120
2022-08-03,0.01670,0.00270,-0.01950,-0.01540,-0.00850,0.00008,-0.03150
2022-08-04,-0.00050,0.00410,-0.01650,-0.01300,-0.00940,0.00008,-0.01490
2022-08-05,-0.00040,0.00950,-0.00050,-0.01270,-0.00210,0.00008,-0.00130
2022-08-08,0.00000,0.00960,-0.00090,-0.00540,0.00220,0.00008,-0.00880
2022-08-09,-0.00670,-0.01350,0.02110,0.00860,0.01290,0.00008,0.02710
2022-08-10,0.02350,0.00750,-0.01620,-0.01370,-0.01450,0.00008,-0.03090
2022-08-11,-0.00070,0.00210,0.01670,0.00780,0.01000,0.00008,0.00710
2022-08-12,0.01760,0.00500,-0.00800,-0.00640,-0.00590,0.00008,-0.00710
2022-08-15,0.00380,-0.00020,-0.00610,-0.00190,-0.00050,0.00008,0.00010
2022-08-16,0.00190,-0.00140,0.00700,0.01040,0.00520,0.00008,0.00220
2022-08-17,-0.00920,-0.00920,0.01040,0.01270,0.00710,0.00008,0.02450
2022-08-18,0.00270,0.00350,0.00450,0.00800,0.00050,0.00008,0.01200
2022-08-19,-0.01490,-0.00940,0.00980,0.01030,0.01350,0.00008,0.02490
2022-08-22,-0.02130,-0.00050,0.00340,0.00150,0.00210,0.00008,0.01570
2022-08-23,-0.00110,0.00120,0.00310,-0.00360,-0.00250,0.00008,0.00140
2022-08-24,0.00390,0.00520,-0.00620,-0.01450,-0.00560,0.00008,-0.00920
2022-08-25,0.01450,0.00120,-0.00010,0.00180,-0.00390,0.00008,-0.00770
2022-08-26,-0.03370,-0.00270,0.01660,0.00160,0.00890,0.00008,0.01950
2022-08-29,-0.00710,-0.00390,0.00440,0.00260,0.00440,0.00008,0.00620
2022-08-30,-0.01110,-0.00390,-0.00220,-0.00250,0.00120,0.00008,-0.00890
2022-08-31,-0.00750,0.00240,-0.00470,-0.00660,-0.00180,0.00008,-0.00290
2022-09-01,0.00000,-0.01050,-0.00280,0.00560,0.00550,0.00009,0.00130
2022-09-02,-0.00990,0.00100,0.01030,-0.00050,0.00260,0.00009,0.00660
2022-09-06,-0.00510,-0.00540,-0.00540,-0.00200,-0.00690,0.00009,0.00300
2022-09-07,0.01920,0.00410,-0.01540,-0.01350,-0.00540,0.00009,-0.01960
2022-09-08,0.00780,-0.00150,-0.00180,-0.01220,-0.01060,0.00009,-0.01220
2022-09-09,0.01670,0.00370,-0.00510,-0.00140,-0.00520,0.00009,-0.01140
2022-09-12,0.01070,0.00250,-0.00170,-0.00120,-0.00160,0.00009,-0.00120
2022-09-13,-0.04290,0.00060,0.01410,-0.00370,0.01000,0.00009,0.01750
2022-09-14,0.00440,-0.00180,-0.00320,-0.00780,-0.00520,0.00009,0.00470
2022-09-15,-0.01040,0.00390,0.00610,-0.00330,0.00250,0.00009,-0.00160
2022-09-16,-0.00980,-0.00750,0.00860,0.01710,0.00950,0.00009,0.01570
2022-09-19,0.00720,-0.00090,0.00680,0.00630,-0.00060,0.00009,0.00780
2022-09-20,-0.01150,-0.00290,0.00030,-0.00120,0.00330,0.00009,0.01300
2022-09-21,-0.01680,0.00350,0.00060,0.00380,0.00120,0.00009,0.00530
2022-09-22,-0.01140,-0.01140,0.00440,0.01140,0.01020,0.00009,0.01750
2022-09-23,-0.01850,-0.00460,-0.00800,0.00190,-0.00180,0.00009,-0.00880
2022-09-26,-0.01020,-0.00040,-0.00750,0.00160,-0.00440,0.00009,0.00700
2022-09-27,-0.00050,0.00580,-0.00970,-0.00650,-0.00920,0.00009,-0.00120
2022-09-28,0.02140,0.00900,-0.00360,-0.00870,-0.00820,0.00009,-0.01480
2022-09-29,-0.02160,-0.00290,0.00920,0.00430,0.00550,0.00009,0.00940
2022-09-30,-0.01430,0.00570,0.00270,-0.00660,-0.00120,0.00009,0.00510
2022-10-03,0.02560,0.00000,0.00700,0.00890,0.00430,0.00011,-0.00200
2022-10-04,0.03300,0.00740,-0.00090,-0.00970,-0.00390,0.00011,-0.02350
2022-10-05,-0.00210,-0.00370,0.00050,0.00340,0.00140,0.00011,0.00480
2022-10-06,-0.00850,0.00450,0.00120,-0.00130,-0.00510,0.00011,0.00020
2022-10-07,-0.02900,-0.00220,0.01680,0.00930,0.01570,0.00011,0.02130
2022-10-10,-0.00800,0.00240,0.00760,0.01540,0.00440,0.00011,0.01360
2022-10-11,-0.00700,0.00620,0.00330,0.00570,0.00610,0.00011,0.01010
2022-10-12,-0.00270,0.00020,0.00040,0.00010,0.00030,0.00011,-0.00600
2022-10-13,0.02410,-0.00240,0.01570,0.00650,0.00930,0.00011,0.00690
2022-10-14,-0.02460,-0.00180,0.01230,0.00550,0.01730,0.00011,0.00950
2022-10-17,0.02740,0.00350,-0.01410,-0.00970,-0.01290,0.00011,-0.01850
2022-10-18,0.01190,-0.00130,-0.00020,-0.00410,0.00020,0.00011,-0.00200
2022-10-19,-0.00870,-0.01180,0.01190,0.00710,0.00810,0.00011,0.01950
2022-10-20,-0.00800,-0.00320,-0.00450,-0.00610,0.00130,0.00011,-0.00630
2022-10-21,0.02300,-0.00070,0.00090,0.00680,-0.00300,0.00011,0.00330
2022-10-24,0.01040,-0.00610,0.00470,0.01140,0.00540,0.00011,0.00830
2022-10-25,0.01780,0.01010,-0.01530,-0.01220,-0.01340,0.00011,-0.02970
2022-10-26,-0.00660,0.00700,0.00900,-0.00730,0.00690,0.00011,0.00590
2022-10-27,-0.00540,0.00440,0.01080,-0.00300,0.00470,0.00011,0.00560
2022-10-28,0.02330,0.00090,-0.00340,0.00400,0.00660,0.00011,0.00000
2022-10-31,-0.00680,0.00460,0.00730,-0.00220,0.00440,0.00011,0.00690
2022-11-01,-0.00350,0.00450,0.00800,0.00020,0.00540,0.00014,-0.00090
2022-11-02,-0.02670,-0.00840,0.01600,0.00310,0.01160,0.00014,0.02280
2022-11-03,-0.01030,0.00390,0.00280,-0.00040,0.00040,0.00014,0.00510
2022-11-04,0.01160,-0.00250,0.01280,0.02330,0.00650,0.00014,0.00300
2022-11-07,0.00870,-0.00330,0.00600,0.01100,0.01010,0.00014,0.00230
2022-11-08,0.00510,-0.00530,-0.00400,-0.00160,0.00050,0.00014,-0.00280
2022-11-09,-0.02240,-0.00490,0.00550,0.00960,0.01230,0.00014,0.01790
2022-11-10,0.05680,0.00960,-0.03100,-0.00640,-0.02920,0.00014,-0.06700
2022-11-11,0.01060,0.00140,-0.01050,-0.00900,-0.01220,0.00014,-0.04560
2022-11-14,-0.00950,-0.00230,0.00360,0.00570,0.00540,0.00014,0.01760
2022-11-15,0.01030,0.00430,-0.00730,-0.00490,-0.00540,0.00014,-0.01620
2022-11-16,-0.01020,-0.01070,0.00580,0.01160,0.00950,0.00014,0.02890
2022-11-17,-0.00420,-0.00270,0.00560,0.01360,0.00810,0.00014,0.01640
2022-11-18,0.00400,-0.00090,0.00110,0.00380,0.00710,0.00014,0.01290
2022-11-21,-0.00520,-0.00200,0.00990,0.00500,0.01140,0.00014,0.01710
2022-11-22,0.01360,-0.00380,0.00440,0.00780,-0.00230,0.00014,-0.00060
2022-11-23,0.00630,-0.00250,-0.00930,-0.00730,-0.00620,0.00014,-0.01850
2022-11-25,-0.00030,0.00280,0.00430,-0.00170,0.00130,0.00014,0.00680
2022-11-28,-0.01550,-0.00490,-0.00190,0.00260,0.00290,0.00014,0.00830
2022-11-29,-0.00190,0.00350,0.01040,0.00210,0.00510,0.00014,0.00420
2022-11-30,0.03120,-0.00150,-0.02080,-0.00770,-0.01470,0.00014,-0.02870
2022-12-01,-0.00020,0.00040,-0.00690,-0.00340,-0.00360,0.00016,-0.00620
2022-12-02,-0.00080,0.00840,-0.00560,-0.00400,0.00260,0.00016,0.00210
2022-12-05,-0.02020,-0.00530,-0.00540,0.00870,0.01100,0.00016,0.00730
2022-12-06,-0.01510,-0.00030,0.01140,0.00860,0.00770,0.00016,0.01590
2022-12-07,-0.00240,-0.00180,-0.00320,0.00090,-0.00160,0.00016,0.00550
2022-12-08,0.00760,-0.00100,-0.01200,-0.00560,-0.00630,0.00016,-0.01340
2022-12-09,-0.00800,-0.00530,0.00340,0.00190,0.00130,0.00016,-0.00540
2022-12-12,0.01410,-0.00270,-0.00160,-0.00230,-0.00130,0.00016,0.00050
2022-12-13,0.00660,0.00070,-0.00770,-0.00270,-0.00540,0.00016,-0.01220
2022-12-14,-0.00560,0.00030,-0.00450,-0.00190,-0.00070,0.00016,0.00230
2022-12-15,-0.02570,-0.00130,0.01390,0.00250,0.00420,0.00016,0.01650
2022-12-16,-0.01020,0.00540,0.00170,-0.00080,0.00460,0.00016,0.00350
2022-12-19,-0.01000,-0.00600,0.01250,0.00730,0.01200,0.00016,0.02120
2022-12-20,0.00130,0.00250,0.00250,-0.00460,0.00480,0.00016,0.00670
2022-12-21,0.01530,0.00140,-0.00120,0.00390,-0.00290,0.00016,-0.00090
2022-12-22,-0.01520,0.00220,0.00380,-0.00130,0.00890,0.00016,0.01020
2022-12-23,0.00520,-0.00350,0.01160,0.00860,0.00530,0.00016,0.00930
2022-12-27,-0.00500,-0.00420,0.01420,0.01150,0.01350,0.00016,0.02220
2022-12-28,-0.01240,-0.00300,-0.00280,-0.00930,-0.00080,0.00016,-0.00340
2022-12-29,0.01870,0.01020,-0.01060,-0.01030,-0.00900,0.00016,-0.02800
2022-12-30,-0.00220,0.00140,-0.00040,-0.00540,-0.00020,0.00016,-0.00280
2023-01-03,-0.00470,0.00080,-0.00100,0.00270,0.00540,0.00017,-0.01100
2023-01-04,0.00810,0.00560,0.00050,-0.00690,0.00000,0.00017,-0.02100
2023-01-05,-0.01140,0.00170,0.01200,0.00810,0.00900,0.00017,0.01260
2023-01-06,0.02210,-0.00010,0.00030,0.00820,0.00180,0.00017,-0.00120
2023-01-09,0.00040,0.00330,-0.01230,-0.00650,-0.01160,0.00017,-0.02100
2023-01-10,0.00790,0.00870,-0.00560,-0.00400,-0.00500,0.00017,-0.01010
2023-01-11,0.01250,0.00010,-0.00830,-0.00190,-0.01070,0.00017,-0.01790
2023-01-12,0.00450,0.01400,-0.00270,-0.01100,-0.00510,0.00017,-0.00590
2023-01-13,0.00460,0.00240,-0.00310,-0.00140,-0.00290,0.00017,-0.00240
2023-01-17,-0.00180,-0.00010,-0.00550,-0.00610,-0.00430,0.00017,-0.00720
2023-01-18,-0.01550,0.00020,-0.00710,0.00270,0.00020,0.00017,-0.00310
2023-01-19,-0.00860,-0.00100,0.00840,0.00540,0.00700,0.00017,0.00640
2023-01-20,0.01940,-0.00040,-0.00680,-0.00170,-0.00800,0.00017,-0.02210
2023-01-23,0.01280,-0.00040,-0.00990,-0.00410,-0.01040,0.00017,-0.02140
2023-01-24,-0.00160,-0.00160,0.00180,-0.00190,0.00380,0.00017,0.01180
2023-01-25,0.00000,0.00130,0.00690,0.00060,0.00210,0.00017,0.00100
2023-01-26,0.01090,-0.00640,0.00010,-0.00200,-0.00470,0.00017,-0.01260
2023-01-27,0.00340,0.00330,-0.01130,-0.00600,-0.01290,0.00017,-0.02520
2023-01-30,-0.01380,0.00030,0.00740,0.00360,0.00930,0.00017,0.01400
2023-01-31,0.01580,0.00930,-0.00060,-0.00100,-0.00550,0.00017,-0.00650
2023-02-01,0.01190,0.00630,-0.01650,-0.00120,-0.01150,0.00018,-0.02570
2023-02-02,0.01540,0.01150,-0.02070,-0.00240,-0.01760,0.00018,-0.04660
2023-02-03,-0.01080,0.00400,0.00980,0.01010,0.01050,0.00018,0.01560
2023-02-06,-0.00730,-0.00800,0.00430,-0.00230,0.00460,0.00018,0.01010
2023-02-07,0.01250,-0.00500,-0.00040,0.00300,-0.00360,0.00018,-0.00810
2023-02-08,-0.01180,-0.00690,0.00710,-0.00290,-0.00040,0.00018,0.00920
2023-02-09,-0.00940,-0.00610,0.00210,0.00310,0.00380,0.00018,0.01130
2023-02-10,0.00120,-0.00300,0.01500,0.00540,0.00910,0.00018,0.02290
2023-02-13,0.01140,0.00090,-0.00730,0.00490,-0.00310,0.00018,-0.00480
2023-02-14,0.00120,-0.00050,-0.00680,-0.00610,-0.00940,0.00018,-0.00950
2023-02-15,0.00500,0.00720,-0.00910,-0.01190,-0.01060,0.00018,-0.01690
2023-02-16,-0.01370,0.00220,0.00970,0.00810,0.00920,0.00018,0.01440
2023-02-17,-0.00280,0.00660,-0.00140,0.00140,0.00560,0.00018,0.00500
2023-02-21,-0.02160,-0.01130,0.00880,0.00380,0.00830,0.00018,0.01510
2023-02-22,-0.00040,0.00440,-0.00460,-0.00350,-0.00430,0.00018,-0.00650
2023-02-23,0.00470,0.00120,-0.00230,0.00200,-0.00490,0.00018,0.00490
2023-02-24,-0.01080,-0.00240,0.01260,0.00310,0.00420,0.00018,0.01280
2023-02-27,0.00310,0.00050,-0.00300,0.00070,-0.00450,0.00018,-0.00330
2023-02-28,-0.00260,0.00520,-0.00690,-0.00570,-0.00180,0.00018,-0.00400
2023-03-01,-0.00410,0.00390,0.00620,0.00150,0.00730,0.00016,0.01570
2023-03-02,0.00670,-0.00520,-0.00440,-0.00120,0.00160,0.00016,-0.00330
2023-03-03,0.01610,-0.00080,-0.00540,-0.00370,-0.00770,0.00016,-0.00750
2023-03-06,-0.00130,-0.01570,-0.00080,0.00310,-0.00120,0.00016,0.00620
2023-03-07,-0.01450,0.00630,-0.00680,-0.00130,-0.00120,0.00016,0.00260
2023-03-08,0.00080,0.00070,-0.00390,0.00430,-0.00150,0.00016,-0.00040
2023-03-09,-0.02020,-0.00700,-0.00760,0.01060,0.00740,0.00016,0.01090
2023-03-10,-0.01680,-0.01410,0.00720,0.01080,0.01160,0.00016,0.00530
2023-03-13,-0.00340,-0.01170,-0.03600,-0.01090,-0.00730,0.00016,-0.00570
2023-03-14,0.01720,0.00010,-0.00360,-0.00150,-0.00460,0.00016,-0.00190
2023-03-15,-0.00790,-0.00510,-0.01840,0.00310,-0.00440,0.00016,-0.01910
2023-03-16,0.01760,0.00010,-0.00160,0.00130,-0.00720,0.00016,-0.00550
2023-03-17,-0.01210,-0.01060,-0.01630,0.00270,-0.00240,0.00016,-0.00090
2023-03-20,0.00840,-0.00350,0.00780,0.00510,0.00760,0.00016,0.01410
2023-03-21,0.01490,0.00470,0.00730,-0.00260,-0.01210,0.00016,-0.01280
2023-03-22,-0.01740,-0.00800,-0.00530,0.00790,0.00230,0.00016,0.00770
2023-03-23,0.00210,-0.00430,-0.01540,0.00150,-0.00850,0.00016,-0.00470
2023-03-24,0.00460,0.00180,0.00710,0.00300,0.00380,0.00016,0.00360
2023-03-27,0.00280,0.00500,0.01030,-0.00210,0.00410,0.00016,0.00740
2023-03-28,-0.00170,-0.00030,0.00750,0.00110,0.00470,0.00016,0.00750
2023-03-29,0.01390,-0.00360,-0.00540,-0.00920,-0.00570,0.00016,-0.01140
2023-03-30,0.00510,-0.00620,-0.00600,0.00210,-0.00070,0.00016,-0.00380
2023-03-31,0.01530,0.00490,-0.00760,-0.00480,-0.00820,0.00016,-0.01060
2023-04-03,0.00280,-0.00170,0.00790,0.00550,0.00710,0.00018,0.01090
2023-04-04,-0.00720,-0.01130,-0.00720,-0.00050,-0.00010,0.00018,-0.01230
2023-04-05,-0.00390,-0.01000,0.01400,0.00790,0.01290,0.00018,0.00890
2023-04-06,0.00340,-0.00030,-0.00510,-0.00440,-0.00160,0.00018,-0.00950
2023-04-10,0.00200,0.00850,0.00260,-0.00020,-0.00130,0.00018,0.00430
2023-04-11,0.00060,0.00690,0.00550,0.00050,0.00130,0.00018,0.00020
2023-04-12,-0.00510,-0.00430,0.00370,0.00480,0.00450,0.00018,0.01330
2023-04-13,0.01390,0.00150,-0.01190,-0.00260,-0.00750,0.00018,-0.01170
2023-04-14,-0.00230,-0.00760,0.00200,0.00720,0.00130,0.00018,0.00570
2023-04-17,0.00330,0.00710,-0.00200,-0.01290,-0.00330,0.00018,-0.00370
2023-04-18,0.00040,-0.00410,-0.00310,0.00050,0.00180,0.00018,0.01090
2023-04-19,-0.00040,0.00270,0.00420,0.00010,0.00110,0.00018,-0.00180
2023-04-20,-0.00610,0.00140,-0.00280,0.00730,0.00530,0.00018,0.01740
2023-04-21,0.00080,0.00090,-0.00950,-0.00630,-0.00180,0.00018,-0.00490
2023-04-24,0.00000,-0.00270,0.00460,0.00680,0.00320,0.00018,0.00520
2023-04-25,-0.01760,-0.00820,0.00090,0.00430,0.00960,0.00018,0.01160
2023-04-26,-0.00420,-0.00040,-0.00740,0.00020,-0.00390,0.00018,-0.00590
2023-04-27,0.01850,-0.00600,0.00000,0.00450,-0.00250,0.00018,-0.00670
2023-04-28,0.00780,0.00220,0.00190,0.00130,0.00220,0.00018,0.00000
2023-05-01,-0.00020,0.00190,-0.00820,-0.00390,0.00240,0.00016,0.01580
2023-05-02,-0.01270,-0.00740,-0.01460,0.00610,0.00170,0.00016,0.00900
2023-05-03,-0.00570,0.00880,-0.01030,-0.00930,-0.00410,0.00016,-0.00260
2023-05-04,-0.00780,-0.00520,-0.01040,-0.00610,-0.00320,0.00016,0.00380
2023-05-05,0.01910,0.00500,0.00690,0.00260,-0.00720,0.00016,-0.01260
2023-05-08,0.00070,-0.00380,-0.00300,-0.00540,-0.00380,0.00016,0.00270
2023-05-09,-0.00430,0.00110,-0.00020,-0.00400,-0.00430,0.00016,0.00610
2023-05-10,0.00430,0.00200,-0.01320,-0.00130,-0.00830,0.00016,0.00120
2023-05-11,-0.00200,-0.00520,-0.00090,0.00840,0.00130,0.00016,0.00170
2023-05-12,-0.00220,-0.00100,0.00340,0.00380,0.00480,0.00016,0.00530
2023-05-15,0.00460,0.00800,0.00020,-0.00650,-0.00530,0.00016,-0.00990
2023-05-16,-0.00720,-0.00460,-0.00480,0.00790,-0.00130,0.00016,0.00730
2023-05-17,0.01310,0.00850,0.01220,-0.00300,-0.00320,0.00016,-0.01630
2023-05-18,0.00990,-0.00230,-0.00380,0.00190,-0.00710,0.00016,-0.00300
2023-05-19,-0.00260,-0.00380,-0.00320,-0.00020,0.00140,0.00016,0.00470
2023-05-22,0.00170,0.01120,-0.00200,-0.01260,-0.00940,0.00016,-0.02130
2023-05-23,-0.01100,0.00600,0.01090,0.00180,0.00240,0.00016,-0.00960
2023-05-24,-0.00720,-0.00390,-0.00200,-0.00030,-0.00070,0.00016,0.00970
2023-05-25,0.00650,-0.01040,-0.01080,0.01800,-0.01320,0.00016,0.01730
2023-05-26,0.01320,-0.00300,-0.00860,-0.00230,-0.00580,0.00016,-0.00570
2023-05-30,-0.00010,-0.00250,-0.00420,-0.00290,-0.00980,0.00016,-0.00610
2023-05-31,-0.00600,-0.00260,-0.01160,-0.01110,0.00120,0.00016,0.00180
2023-06-01,0.01020,0.00070,-0.00060,0.00030,-0.00410,0.00019,0.00080
2023-06-02,0.01620,0.01720,0.01660,0.00360,0.00710,0.00019,-0.01310
2023-06-05,-0.00260,-0.01110,-0.00750,-0.00650,-0.00470,0.00019,0.00430
2023-06-06,0.00460,0.02250,0.01350,-0.00200,-0.00460,0.00019,-0.01660
2023-06-07,-0.00360,0.01890,0.02280,0.00760,0.01390,0.00019,-0.01460
2023-06-08,0.00590,-0.00780,-0.01160,-0.00150,-0.00550,0.00019,0.00420
2023-06-09,0.00030,-0.00800,-0.00410,0.00090,-0.00220,0.00019,0.00110
2023-06-12,0.00940,-0.00260,-0.01410,-0.00290,-0.00780,0.00019,-0.00060
2023-06-13,0.00740,0.00530,0.00060,-0.00500,-0.00520,0.00019,-0.01100
2023-06-14,-0.00030,-0.01050,-0.00920,0.00690,-0.00270,0.00019,0.01070
2023-06-15,0.01220,-0.00370,0.00090,0.00110,-0.00030,0.00019,-0.00610
2023-06-16,-0.00450,-0.00510,0.00220,0.00220,0.00410,0.00019,-0.00640
2023-06-20,-0.00490,0.00200,-0.00690,-0.00080,-0.00560,0.00019,0.00560
2023-06-21,-0.00560,0.00290,0.00530,0.00610,0.00930,0.00019,0.01280
2023-06-22,0.00320,-0.00960,-0.01260,0.00200,-0.00550,0.00019,0.00450
2023-06-23,-0.00840,-0.00600,0.00070,0.00230,0.00110,0.00019,0.00180
2023-06-26,-0.00480,-0.00010,0.01290,0.00610,0.00810,0.00019,-0.00600
2023-06-27,0.01210,0.00320,-0.00510,0.00250,-0.00720,0.00019,-0.00300
2023-06-28,0.00030,0.00480,-0.00440,-0.00640,-0.00440,0.00019,0.00230
2023-06-29,0.00440,0.00760,0.00780,0.00600,0.00480,0.00019,-0.00320
2023-06-30,0.01140,-0.00720,-0.00780,-0.00050,-0.00330,0.00019,0.00810
2023-07-03,0.00150,0.00270,0.01060,0.00160,0.00110,0.00022,-0.01130
2023-07-05,-0.00290,-0.01060,-0.00260,-0.00290,-0.00010,0.00022,-0.00070
2023-07-06,-0.00940,-0.00590,-0.00690,0.00570,0.00050,0.00022,0.00380
2023-07-07,-0.00130,0.01300,0.01210,-0.00230,0.00180,0.00022,-0.00680
2023-07-10,0.00360,0.01240,-0.00010,-0.01020,0.00540,0.00022,0.00520
2023-07-11,0.00760,0.00180,0.00480,-0.00220,0.00280,0.00022,-0.00790
2023-07-12,0.00740,0.00370,0.00460,-0.00310,-0.00440,0.00022,0.00080
2023-07-13,0.00900,-0.00070,-0.00100,-0.00170,-0.00670,0.00022,0.00160
2023-07-14,-0.00250,-0.00690,-0.01520,0.00430,-0.00550,0.00022,0.00770
2023-07-17,0.00480,0.00640,-0.00270,-0.00400,-0.00050,0.00022,0.00930
2023-07-18,0.00780,0.00440,0.01080,0.00630,-0.00450,0.00022,-0.00480
2023-07-19,0.00250,0.00260,0.01320,0.00150,0.00170,0.00022,-0.01840
